2.697575099519163855e-01,-4.289747756591642813e-02,2.220731360607124810e-02,-1.294577571072243194e-01
9.787398931746335018e-01,1.066551084924114989e-01,-2.504926988333788351e+00,-3.756566717358240215e+00
1.241073532809100932e+00,1.885153910451440040e-01,-4.033315281957766452e+00,-5.979736460443437984e+00
1.008909509983956232e+00,1.613299903392092782e-01,-4.177148177923302619e+00,-6.494287330955033966e+00
6.118238567424150176e-01,2.054788940790800399e-03,-3.259488279393697230e+00,-6.044129910634432612e+00
4.401848081854176642e-01,-2.488247138658055690e-01,-2.025509690515874706e+00,-5.566704138897966558e+00
6.285113048034717265e-01,-4.626482197280358255e-01,-1.173831101816572575e+00,-5.429143813701087673e+00
1.003113752148883320e+00,-4.764894446924261007e-01,-9.845276268396562225e-01,-5.422367763442954569e+00
1.275745458288339407e+00,-2.106548997105658350e-01,-1.243147298061559436e+00,-5.276827360762875507e+00
1.261170480253005044e+00,2.336599049835720310e-01,-1.487794000649809822e+00,-5.005572962386288793e+00
9.611785973358983881e-01,5.928595078165697085e-01,-1.405494594078310566e+00,-4.805742859038466541e+00
5.316074144104846466e-01,6.065113978961187424e-01,-1.086260723142329576e+00,-4.824588434112278001e+00
1.988200965940486731e-01,2.342123681775842015e-01,-9.195532738590705968e-01,-5.070178124206244696e+00
1.485617378309393166e-01,-2.670130861130654565e-01,-1.201723821061461583e+00,-5.412606976091984379e+00
4.263315792119047321e-01,-5.213229076751557667e-01,-1.814911062999483793e+00,-5.608530835465189490e+00
9.269071615281638810e-01,-3.411056058508945554e-01,-2.306151952228301827e+00,-5.444005473038176390e+00
1.482971181088605928e+00,1.259946279689675708e-01,-2.291450365685276935e+00,-4.950491652278512511e+00
1.955499914247075477e+00,5.455147854192721191e-01,-1.772113688558179634e+00,-4.418383713754691300e+00
2.251504395439080763e+00,6.711231905257177832e-01,-1.083948161174654867e+00,-4.123863627991722680e+00
2.316637948927977586e+00,4.917798322871087535e-01,-6.050221738936387705e-01,-4.083349888755592794e+00
2.172959093835754807e+00,1.826260217771615846e-01,-5.219676724221470332e-01,-4.117905502185518429e+00
1.956648918431897810e+00,-3.684329099764301063e-02,-7.855058890224876356e-01,-4.081457041759499305e+00
1.854007657100485096e+00,-3.343145165089182053e-02,-1.188696616289238062e+00,-3.937076421963589201e+00
1.954125571859548050e+00,1.677342010493886870e-01,-1.487998530899858007e+00,-3.669207004738037181e+00
2.164732841326460822e+00,4.031786084621627464e-01,-1.537979328322246264e+00,-3.266704465472296981e+00
2.279597354987458413e+00,4.898878104107106113e-01,-1.380912896772557463e+00,-2.819930869236479509e+00
2.128704861308070573e+00,3.695176755496227816e-01,-1.206189230068986262e+00,-2.514901687960633847e+00
1.694552534166860580e+00,1.556075952294625753e-01,-1.194810026133434011e+00,-2.446519960571236219e+00
1.140282874758473453e+00,3.422337905852413514e-02,-1.390736860482276072e+00,-2.487032469342630225e+00
7.363604884713337295e-01,1.064540618492491875e-01,-1.706126404206687486e+00,-2.413497620889933248e+00
6.981656075115262317e-01,3.138897892264601586e-01,-2.012705650761388743e+00,-2.158002480795257139e+00
1.028338524425252087e+00,5.022199784973050418e-01,-2.210096217500792104e+00,-1.891615784392721267e+00
1.505206222788901815e+00,5.536841522895445955e-01,-2.242801056287205608e+00,-1.861693322649966564e+00
1.846036850130365448e+00,4.724432384588453937e-01,-2.104679726916239613e+00,-2.157231665358896766e+00
1.900826552638594791e+00,3.571888747096534367e-01,-1.843868888302863995e+00,-2.610130759524304178e+00
1.712889914420879789e+00,2.929748585989044862e-01,-1.547458928704352532e+00,-2.910984521184394325e+00
1.431090600221673670e+00,2.684341021755937140e-01,-1.301931881749490927e+00,-2.864002292324509202e+00
1.185662467190440772e+00,2.030713628024943818e-01,-1.152195519998373552e+00,-2.577947886010210965e+00
