9.156846382714249888e-01,-2.129177625414905572e-01,-4.303620026546662869e-01,-1.453493250815655724e+00
2.206982543465477953e+00,-1.028128336789346564e+00,-1.871940644340436277e-01,-2.715675650581061973e+00
2.898432885537712167e+00,-1.496378831604605608e+00,-1.245068470420852558e-01,-3.465349222718445699e+00
2.902217883163778822e+00,-1.550572514770096832e+00,-2.468460656952460031e-01,-3.653011786883416434e+00
2.588860848231534728e+00,-1.366582190228526672e+00,-3.932824745200226846e-01,-3.571825791068603539e+00
2.381483477550384364e+00,-1.172930093789730233e+00,-3.795083603015241280e-01,-3.492467788156500053e+00
2.430896585744210636e+00,-1.112571748529429527e+00,-1.474870296300641315e-01,-3.495088313059174556e+00
2.620384033343762908e+00,-1.218487379815947236e+00,2.014376151039406204e-01,-3.566555577612099626e+00
2.762722780141597667e+00,-1.423170759751816172e+00,4.956974416007582374e-01,-3.690476198660504803e+00
2.749781555852726100e+00,-1.577845941521333506e+00,6.109422344072812372e-01,-3.819465131195868945e+00
2.597007848770036542e+00,-1.533970461721145595e+00,5.367821147130013015e-01,-3.882838464289276370e+00
2.439282261807707464e+00,-1.259444654630724525e+00,3.787594393728927478e-01,-3.881063475039311150e+00
2.466027208810773974e+00,-8.670867843075328318e-01,2.985511992892672661e-01,-3.900254691073286928e+00
2.768162085200338129e+00,-5.177923149298860883e-01,4.024988816639277767e-01,-3.987772120899840900e+00
3.209900809412026046e+00,-3.130793808127986799e-01,6.477521877498750857e-01,-4.078739158485711336e+00
3.492907940340499895e+00,-2.767777603739438597e-01,8.649288206683790614e-01,-4.092276959811330883e+00
3.388563449028980656e+00,-3.823462688765421058e-01,8.997255559245624923e-01,-4.034703131817505728e+00
2.912504207320483207e+00,-5.492557342803102705e-01,7.438126210708094765e-01,-3.943582809275297585e+00
2.285144532926551175e+00,-6.409332464390014028e-01,5.289673462346501376e-01,-3.783468450215913492e+00
1.754043681762995854e+00,-5.345225881972478499e-01,4.006710905318960902e-01,-3.481476550026233685e+00
1.448666249857071930e+00,-2.213964440931501521e-01,4.007043857381725194e-01,-3.048366712565983239e+00
1.349230107678465851e+00,1.753928085917025592e-01,4.570946382200141156e-01,-2.594554500721427015e+00
1.350150922573290835e+00,4.905753236871213674e-01,4.647175122918644208e-01,-2.231248776788913979e+00
1.358154883610932506e+00,6.228213988129750467e-01,3.714538751702420871e-01,-2.005335486455701588e+00
1.351710977906011468e+00,5.793103585680092760e-01,2.057876911005867004e-01,-1.909058798482778707e+00
1.358595488571464616e+00,4.540276350618887569e-01,4.066205616474854317e-02,-1.884910124065989123e+00
1.390254239746720133e+00,3.607197165929142968e-01,-6.593886904230082668e-02,-1.828245405327985740e+00
1.415784584949899338e+00,3.505359134716014569e-01,-1.030538896324907777e-01,-1.662357691184463304e+00
1.401962567586678698e+00,3.758864963876682452e-01,-9.423665229692911038e-02,-1.438558133611345768e+00
1.362755159831522844e+00,3.436255203907768729e-01,-7.043536475694400778e-02,-1.313370915595276189e+00
1.357264283975682995e+00,2.080380632696508247e-01,-6.308876404023329443e-02,-1.394929253589213491e+00
1.441738486660790075e+00,7.419192472624512244e-03,-1.095515925942804059e-01,-1.640412893870492939e+00
1.626023039460987807e+00,-1.772282956917642927e-01,-2.363660513108133965e-01,-1.923558425266142624e+00
1.863954699059211073e+00,-2.729759008321953617e-01,-4.203579302321355238e-01,-2.160551936420811447e+00
2.069601172529385469e+00,-2.268691596248468278e-01,-5.769414159227733707e-01,-2.331132738285139450e+00
2.146078846174251709e+00,-1.226158725668727648e-02,-6.104398555039655117e-01,-2.415552175259329193e+00
2.024595370102561631e+00,3.323537137189557789e-01,-4.894687687739202597e-01,-2.377824575226330950e+00
1.703702364788941548e+00,6.738921370168277081e-01,-2.720108854123561848e-01,-2.210225471774977191e+00
1.261234607552376374e+00,8.335549781187749918e-01,-5.098466129996637869e-02,-1.942841668185203874e+00
8.226087616462665064e-01,6.967348814130844836e-01,1.269053755170290732e-01,-1.598788651731427146e+00
5.099783625130784870e-01,2.890092832609301166e-01,2.869325749764230493e-01,-1.181354597970936560e+00
4.088549641102856014e-01,-2.377505190011835745e-01,4.751239516061514512e-01,-7.231315616831341941e-01
5.460257990555944518e-01,-6.821468012679848814e-01,6.950685334456546682e-01,-3.137137374489088470e-01
8.489402010533192433e-01,-8.858751207870158018e-01,9.051283960045793942e-01,-5.053924491108120753e-02
1.111788701727240314e+00,-8.082246636872192358e-01,1.069209853042206060e+00,2.203616064925307400e-02
1.045321461032183707e+00,-5.398305427462251060e-01,1.195955620656876661e+00,-9.180050838722382534e-02
4.266593153581256792e-01,-2.352698280318792357e-01,1.328544881345500306e+00,-3.775566950997958360e-01
-7.453001311636938686e-01,-2.179653781980708457e-02,1.501549759614732693e+00,-8.013699556835413018e-01
-2.194851517234636784e+00,3.553472163215132956e-02,1.697978041098042734e+00,-1.256919895908424456e+00
-3.460002321966271666e+00,-8.440185042977710328e-02,1.839801172908603011e+00,-1.562941226041215437e+00
-4.138971101653352136e+00,-3.658564437097512334e-01,1.842362697628731727e+00,-1.575279460190634806e+00
-4.185443950182152761e+00,-7.368951620639688782e-01,1.704824480425373823e+00,-1.337931326731936377e+00
-3.948438894707743341e+00,-1.071263338927081143e+00,1.530639154128547119e+00,-1.097125035425034811e+00
-3.796060958094605198e+00,-1.240366719464742085e+00,1.427972364649005454e+00,-1.103538890484614621e+00
-3.704221893299592949e+00,-1.186780217654261449e+00,1.405719066329631284e+00,-1.373217108392883690e+00
-3.341054424793320710e+00,-9.646706884054403464e-01,1.396460156460728408e+00,-1.663978519429959002e+00
-2.542441797273339521e+00,-7.102756997840891096e-01,1.353954223167741944e+00,-1.699473408507450101e+00
-1.546323413325177532e+00,-5.543178585773639311e-01,1.284129322421841968e+00,-1.406575830021767670e+00
-7.276120768189092702e-01,-5.386918251051771023e-01,1.200563862664261405e+00,-9.495493855256740279e-01
